_id,ltable_id,rtable_id,label,ltable_nama,ltable_url,ltable_harga,rtable_nama,rtable_url,rtable_harga
187,124,216,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
188,157,216,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
189,358,216,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
190,431,216,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
191,706,216,0,Canon EOS 1500D Kit EF-S 18-55mm IS II,https://galaxycamera.id/en/canon-eos-1500d-kit-18-55mm.html,"Rp6.680.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
192,734,216,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
193,735,216,0,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
194,986,216,0,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
195,1089,216,0,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS 77D Kit EF-S 18-135mm f/3.5-5.6 IS (Promo Cashback Rp 800.000 + Power Adapter PZ-E1 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 18,500,000"
196,56,217,0,Canon ET-63 Lens Hood For Lensa EF-S 55-250MM F4-5.6 IS STM,https://galaxycamera.id/en/canon-et-63-lens-hood-for-lensa-ef-s-55-250mm-f4-5-6-is-stm.html,"Rp290.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
197,124,217,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
198,127,217,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
199,128,217,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
200,129,217,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
201,157,217,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
202,160,217,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
203,358,217,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
204,417,217,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
205,418,217,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
206,431,217,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
207,601,217,0,Canon EOS M50 Kit EF-M 15-45mm IS STM White,https://galaxycamera.id/en/canon-eos-m50-kit-15-45mm-white.html,"Rp11.200.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
208,706,217,0,Canon EOS 1500D Kit EF-S 18-55mm IS II,https://galaxycamera.id/en/canon-eos-1500d-kit-18-55mm.html,"Rp6.680.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
209,708,217,0,Canon EOS 3000D Kit EF-S 18-55mm III,https://galaxycamera.id/en/canon-eos-3000d.html,"Rp5.290.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
210,734,217,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
211,735,217,1,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
212,736,217,0,Canon EOS 750D Kit 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-750d-kit-18-55mm-is-stm.html,"Rp8.690.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
213,986,217,0,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
214,1071,217,0,Lensa Canon EF-S 55-250mm F/4-5.6 IS STM,https://galaxycamera.id/en/lensa-canon-ef-s-55-250mm-f-4-5-6-is-stm.html,"Rp3.780.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
215,1089,217,0,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS 77D Kit EF-S 18-55mm f/4-5.6 IS STM (Promo Cashback Rp 800.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-77D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 14,690,000"
216,425,218,0,Canon EOS 1DX Mark II Body,https://galaxycamera.id/en/canon-eos-1dx-mark-ii-body.html,"Rp85.685.000,00",Canon EOS 7D Mark II Body Only with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Body-Only-with-W-E1?search=kamera&page=3&limit=100,"Rp. 24,320,000"
217,431,218,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 7D Mark II Body Only with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Body-Only-with-W-E1?search=kamera&page=3&limit=100,"Rp. 24,320,000"
218,541,218,1,Canon EOS 7D Mark II Body,https://galaxycamera.id/en/canon-eos-7d-mark-ii-body.html,"Rp24.320.000,00",Canon EOS 7D Mark II Body Only with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Body-Only-with-W-E1?search=kamera&page=3&limit=100,"Rp. 24,320,000"
219,542,218,0,Canon EOS 6D Mark II Body,https://galaxycamera.id/en/canon-eos-6d-mark-ii-body.html,"Rp26.390.000,00",Canon EOS 7D Mark II Body Only with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Body-Only-with-W-E1?search=kamera&page=3&limit=100,"Rp. 24,320,000"
220,128,219,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
221,129,219,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
222,337,219,0,Canon EOS 200D Mark II Kit 18-55mm Silver,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-silver.html,"Rp10.999.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
223,417,219,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
224,418,219,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
225,431,219,1,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
226,432,219,0,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
227,433,219,0,Canon EOS 6D Mark II Kit EF 24-70mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-70mm-f4.html,"Rp37.390.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
228,494,219,0,Canon EOS 200D Mark II Kit 18-55mm White,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-white.html,"Rp10.999.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
229,541,219,0,Canon EOS 7D Mark II Body,https://galaxycamera.id/en/canon-eos-7d-mark-ii-body.html,"Rp24.320.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
230,543,219,0,Canon EOS 200D Mark II Kit 18-55mm Black,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-black.html,"Rp10.999.000,00",Canon EOS 7D Mark II Kit 18-135mm NANO USM with WIFI Adapter W-E1,https://www.tokocamzone.com/Canon-EOS-7D-Mark-II-Kit-18-135mm-NANO-USM-with-WIFI-Adapter-W-E1?search=kamera&page=3&limit=100,"Rp. 30,455,000"
231,986,221,1,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS 800D Kit 18-135mm,https://www.tokocamzone.com/Canon-EOS-800D-Kit-18-135mm?search=kamera&page=3&limit=100,"Rp. 15,600,000"
232,1089,222,1,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS 800D Kit 18-55mm,https://www.tokocamzone.com/Canon-EOS-800D-Kit-18-55mm?search=kamera&page=3&limit=100,"Rp. 12,250,000"
233,734,225,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 80D Kit 18-200mm IS WiFi,https://www.tokocamzone.com/Canon-EOS-80D-DSLR-with-18-200mm-Lens?search=kamera&page=3&limit=100,"Rp. 22,095,000"
234,734,226,1,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 80D Kit 18-55mm Lens (Promo Cashback Rp 500.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-80D-DSLR-Camera-with-18-55mm-Lens%20?search=kamera&page=3&limit=100,"Rp. 17,950,000"
235,425,227,0,Canon EOS 1DX Mark II Body,https://galaxycamera.id/en/canon-eos-1dx-mark-ii-body.html,"Rp85.685.000,00",Canon EOS C100 Mark II EF Cinema Camcorder (Body Only),https://www.tokocamzone.com/Canon-EOS-C100-Mark-II-EF-Cinema-Camcorder-Body-Only?search=kamera&page=3&limit=100,"Rp. 61,500,000"
236,432,227,0,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS C100 Mark II EF Cinema Camcorder (Body Only),https://www.tokocamzone.com/Canon-EOS-C100-Mark-II-EF-Cinema-Camcorder-Body-Only?search=kamera&page=3&limit=100,"Rp. 61,500,000"
237,433,227,0,Canon EOS 6D Mark II Kit EF 24-70mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-70mm-f4.html,"Rp37.390.000,00",Canon EOS C100 Mark II EF Cinema Camcorder (Body Only),https://www.tokocamzone.com/Canon-EOS-C100-Mark-II-EF-Cinema-Camcorder-Body-Only?search=kamera&page=3&limit=100,"Rp. 61,500,000"
238,541,227,0,Canon EOS 7D Mark II Body,https://galaxycamera.id/en/canon-eos-7d-mark-ii-body.html,"Rp24.320.000,00",Canon EOS C100 Mark II EF Cinema Camcorder (Body Only),https://www.tokocamzone.com/Canon-EOS-C100-Mark-II-EF-Cinema-Camcorder-Body-Only?search=kamera&page=3&limit=100,"Rp. 61,500,000"
239,542,227,0,Canon EOS 6D Mark II Body,https://galaxycamera.id/en/canon-eos-6d-mark-ii-body.html,"Rp26.390.000,00",Canon EOS C100 Mark II EF Cinema Camcorder (Body Only),https://www.tokocamzone.com/Canon-EOS-C100-Mark-II-EF-Cinema-Camcorder-Body-Only?search=kamera&page=3&limit=100,"Rp. 61,500,000"
240,124,237,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
241,127,237,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
242,128,237,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
243,129,237,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
244,157,237,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
245,160,237,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
246,358,237,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
247,417,237,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
248,418,237,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
249,431,237,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
250,601,237,0,Canon EOS M50 Kit EF-M 15-45mm IS STM White,https://galaxycamera.id/en/canon-eos-m50-kit-15-45mm-white.html,"Rp11.200.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
251,734,237,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
252,735,237,0,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
253,736,237,0,Canon EOS 750D Kit 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-750d-kit-18-55mm-is-stm.html,"Rp8.690.000,00",Canon EOS M100 Kit 15-45mm f/3.5-6.3 IS STM + 22mm f/2.0 STM,https://www.tokocamzone.com/Canon-EOS-M100-Kit-2?search=kamera&page=3&limit=100,"Rp. 8,095,000"
